FIPS,response,Density.per.square.mile.of.land.area...Population,Ave.Tmp,crime_rate_per_100000_scaled,percent.male,percent.disabled,percent.age.65.plus,percent.black,percent.hispanic,Urban_Influence_Code_2013,Unemployment_rate_2018,Median_Household_Income_2018,Percent.of.adults.with.HS.or.less.2014.18,Total.Active.Patient.Care.Physicians.per.100000.Population.2018..AAMC.,Total.Hospitals..2019.,state.testing.rate,days_closing_of_public_venues,days_social_distancing
2060,0,2,48.95,10.41666667,0.5336374,0.13264,0.144811859,0.010262258,0.075256556,12,6.3,77257,40.5,256.7,0.024974303,30574.19571,37,94
41005,0,201,54.13333333,10.40531804,0.492882293,0.112095175,0.181020249,0.011666166,0.08857778,1,3.8,81061,28,271.5,6.056386,9345.177283,59,139
31151,1,24.7,60.93333333,10.40510544,0.511777003,0.13264,0.150174216,0.01630662,0.258815331,6,3,54569,50.9,214.5,0.691739043,13649.29219,64,133
51003,0,137.3,66.05,10.38834951,0.478025718,0.090058684,0.186243308,0.097380379,0.059493368,2,2.7,80392,25.2,231.8,1.225324,12615.00326,98,98
54021,0,25.7,63.96666667,10.37822878,0.597807127,0.13264,0.175056068,0.110142038,0.057562921,10,6.3,38173,59.4,231.6,0.2488914,15296.01087,64,98
20157,0,6.9,62.51666667,10.37344398,0.494210978,0.13264,0.277444254,0.008576329,0.02186964,12,2.7,48566,37.2,206.5,0.222666971,9780.923031,92,98
28085,1,59.5,72.73333333,10.34185579,0.476421576,0.13264,0.171933928,0.302733518,0.0112849,5,4.7,43478,50.8,174.8,1.133856014,14895.22198,73,91
17099,0,100.4,59.8,10.34024763,0.504669652,0.138143105,0.189317372,0.028374303,0.100274148,3,5.8,54063,46.9,240.5,1.606096971,20596.04535,74,106
29107,0,53.1,64.15,10.32085724,0.496012025,0.13264,0.188661881,0.022148598,0.028836125,1,3.2,53389,52.6,236.3,0.649145052,10768.33814,99,99
37009,0,64,59.15,10.31269567,0.490611974,0.13264,0.25699952,0.009627799,0.051864694,10,3.6,41864,48.1,223.5,0.292403613,16127.1973,105,108
29095,0,1115.3,64.53333333,10.26623686,0.483717855,0.127885342,0.149441602,0.238431145,0.091057208,1,3.7,55864,38.1,236.3,13.9456661,10768.33814,139,139
30015,0,1.5,51.68333333,10.25816379,0.499912968,0.13264,0.203829417,0.002088773,0.026109661,7,3,44645,39.5,236.2,0.302850876,15471.40753,33,0
29137,0,13.6,63.43333333,10.25757921,0.506463527,0.13264,0.233494922,0.027585411,0.016851339,9,3.6,46216,58.8,236.3,0.172531834,10768.33814,99,99
20083,0,2.2,64.55,10.25641026,0.49779978,0.13264,0.239823982,0.012651265,0.069856986,10,2.5,54058,30.1,206.5,0.086794287,9780.923031,92,98
18159,0,61.2,60.68333333,10.22364217,0.49821523,0.13264,0.208619778,0.007205182,0.029283448,4,2.8,60896,52.7,212,0.298405918,10757.79026,56,82
51197,0,63.3,61.03333333,10.22355507,0.488175558,0.13264,0.216074285,0.029108994,0.013702441,6,3.7,46345,52.4,231.8,0.3240768,12615.00326,98,98
48397,0,616.7,73.01666667,10.20587718,0.494153412,0.071122724,0.125117975,0.068052892,0.180106699,1,3.2,102858,27.5,199.9,1.834154,12206.45098,49,0
55081,0,49.6,54.38333333,10.15497373,0.505982498,0.13264,0.170072311,0.017458904,0.047946842,6,2.7,58391,47,238.3,1.053533,15567.01201,58,105
2188,0,0.2,42.11666667,10.14964216,0.539825316,0.13264,0.073132577,0.015904054,0.037804719,11,14.2,59337,65.4,256.7,0.218446839,30574.19571,37,94
51125,0,31.9,64.85,10.14267361,0.483283904,0.13264,0.273186843,0.116001618,0.044755999,2,3.1,56690,45.9,231.8,0.1672116,12615.00326,98,98
16021,0,8.6,50.01666667,10.13544642,0.502594576,0.13264,0.225225979,0.005775025,0.05189153,9,4.4,47118,49.1,181.6,0.306497291,9683.027758,52,97
53065,0,17.6,54.68333333,10.13124568,0.499094123,0.13264,0.232920901,0.005545736,0.037847989,2,7.1,51183,44,246.3,0.5525671,12412.96496,71,0
19167,1,43.9,56.93333333,10.13112571,0.503451832,0.13264,0.158583746,0.009080753,0.111060185,11,1.8,70162,40.6,193.1,1.305156132,14665.6651,105,105
48493,0,53.4,77.11666667,10.12814303,0.50125438,0.13264,0.159943453,0.01768079,0.399988054,1,3.1,71207,49.3,199.9,0.9151729,12206.45098,49,0
51079,0,117.8,64.76666667,10.10423314,0.486981142,0.13264,0.173517367,0.070175439,0.06097376,2,2.5,67498,44.3,231.8,0.2229225,12615.00326,98,98
16017,0,23.6,52.28333333,10.07395759,0.498714423,0.13264,0.245332797,0.003107743,0.031770519,5,4.1,51373,39.7,181.6,1.147363939,9683.027758,52,97
29165,0,212.6,64.18333333,10.07394706,0.492887314,0.112511531,0.145351265,0.073787445,0.061843958,1,2.6,82567,26.4,236.3,2.050806894,10768.33814,99,99
27111,0,29.1,52.18333333,10.07276706,0.503094607,0.13264,0.23791063,0.016527239,0.035672992,5,3.6,53778,37,265,1.331114905,17609.14542,66,95
48149,1,25.8,75.8,10.07211635,0.491380331,0.13264,0.253698371,0.066314253,0.21551146,4,2.8,55776,56.1,199.9,0.461905,12206.45098,49,0
55005,0,53.2,52.38333333,10.07093441,0.50101851,0.13264,0.219378266,0.014945532,0.025949872,6,3.4,50344,46.9,238.3,1.03324,15567.01201,58,105
20195,0,3.4,62.68333333,10.06711409,0.507697816,0.13264,0.264948084,0.008234873,0.023988543,10,3.2,48520,37.3,206.5,0.133342378,9780.923031,92,98
21041,0,84.1,65.46666667,10.04291062,0.504051411,0.13264,0.152277172,0.020396759,0.06677843,4,4.1,47623,64.2,214.6,0.252301606,12721.18617,105,105
17157,0,58.2,65.96666667,10.03344482,0.549928362,0.13264,0.186008846,0.104653336,0.03120912,4,4.4,53607,55.9,240.5,0.471217668,20596.04535,74,106
27051,0,11,54.16666667,10.01836701,0.502076067,0.13264,0.2326856,0.0068095,0.024082378,10,4,54917,40.1,265,0.136275638,17609.14542,66,95
36033,0,31.7,51.21666667,9.86689367,0.550434454,0.13264,0.168055197,0.064044698,0.035889686,8,5.2,48722,50.8,304.1,0.427210557,29541.23412,100,100
29227,0,8.1,61.53333333,9.56937799,0.482352941,0.13264,0.24754902,0.009803922,0.016176471,10,2.8,43119,55,236.3,0.040623839,10768.33814,99,99
51073,0,169.2,69.15,9.50209046,0.492007818,0.13264,0.190580738,0.081528287,0.037966211,1,2.7,70938,44.1,231.8,0.4209482,12615.00326,98,98
17169,0,17.3,62.35,9.40354648,0.524685102,0.13264,0.227884755,0.036195164,0.018676705,9,4.5,52018,48,240.5,0.101373588,20596.04535,74,106
1087,1,35.2,72.73333333,9.19341731,0.454634199,0.13264,0.203698682,0.807310592,0.018276479,6,5.5,32495,48.4,196.7,0.381012306,13629.40619,44,88
49011,0,1025.8,58.73333333,9.06567648,0.504982756,0.082683893,0.100414258,0.014145056,0.099294027,2,2.9,84381,25.4,199.9,6.008184,16163.37457,144,144
23019,0,45.3,51.76666667,9.06340471,0.494745063,0.188198232,0.186662784,0.009695823,0.013997723,2,3.8,47840,42,305.7,3.838350752,12057.39868,75,97
21155,0,57.8,65.35,8.97979546,0.495001031,0.13264,0.16419295,0.06900639,0.029633065,9,3.8,45661,62.3,214.6,0.455961661,12721.18617,105,105
51163,0,37.3,63.73333333,8.96579549,0.495341069,0.13264,0.259713432,0.034150844,0.020657525,6,3,53413,47,231.8,0.2564302,12615.00326,98,98
31119,0,60.9,58.53333333,8.50388344,0.49471632,0.13264,0.159442812,0.016952984,0.157888788,8,2.5,55226,40.6,214.5,1.706064684,13649.29219,64,133
19109,0,16,56.16666667,8.48508583,0.503555138,0.13264,0.237322243,0.011134961,0.028575262,11,2,55486,43.2,193.1,0.557371097,14665.6651,105,105
8035,0,339.7,53.93333333,8.30165739,0.49923857,0.0664078,0.119422013,0.015386141,0.089746657,1,2.9,120670,14.2,262.5,5.356284997,8893.913525,43,143
26145,0,250.2,57.06666667,8.28830479,0.485712788,0.170587002,0.192783019,0.193459119,0.085445493,2,4.8,48805,44.1,249.7,2.748642821,17955.92948,84,137
48171,0,23.5,72.61666667,7.88736838,0.487016863,0.13264,0.297231756,0.006901955,0.236606477,8,2.5,61433,41.2,199.9,0.4884178,12206.45098,49,0
22079,1,99.9,73.55,7.73792033,0.483816118,0.168019791,0.163715323,0.320215683,0.031946508,2,5.3,48116,52.2,231.8,4.426801157,27859.50507,45,139
45085,1,161.6,72.45,7.67644257,0.480847228,0.165267763,0.164450954,0.478800511,0.040671474,2,4,45181,47.4,205,1.445544,13226.40955,47,101
13261,1,68,73.83333333,7.52455044,0.469747419,0.13264,0.167457034,0.531463357,0.05731006,5,5.9,37562,52.5,202.9,0.409838419,14245.1139,98,98
48435,1,2.8,73.1,7.48876685,0.510910059,0.13264,0.183608302,0.010111762,0.631186801,11,3.8,54774,54.6,199.9,0.06847762,12206.45098,49,0
51530,0,992,65.15,7.48502994,0.469456469,0.13264,0.195446529,0.055475389,0.027256694,6,3.1,43390,56.5,231.8,0.07029516,12615.00326,98,98
38009,0,3.9,51.56666667,7.42280285,0.516768055,0.13264,0.238496334,0.007487131,0.022305413,10,3.3,59161,38,217.1,0.328952198,19825.55225,42,0
42067,0,63,61.65,6.86369509,0.501335816,0.13264,0.200858161,0.00837921,0.040034003,7,4,54342,66.5,273.3,0.3838583,9249.195574,48,0
32003,1,247.3,72.75,6.85153077,0.498647412,0.120769548,0.147286735,0.128286866,0.314461024,1,4.8,57155,42.9,185.8,32.35984935,14849.41022,50,142
39167,0,97.8,63.41666667,6.85043223,0.490948383,0.13264,0.210506192,0.012002327,0.011304131,5,5.6,50904,50.9,248.6,0.9983428,12155.23009,107,146
12123,1,21.6,75.65,6.73754211,0.545622717,0.13264,0.204411969,0.196226241,0.045044628,6,3.8,42307,65.9,240.7,0.220297639,16420.56144,102,102
28141,1,46.2,68.96666667,6.65676686,0.48586409,0.13264,0.204019739,0.026112882,0.036085124,6,4.6,41455,61.9,174.8,0.6448775,14895.22198,73,91
39005,0,125.6,59.71666667,6.59842015,0.492436506,0.13264,0.187105777,0.008317053,0.014792074,3,4.6,54362,54.2,248.6,0.8919613,12155.23009,107,146
47065,1,620.3,68.85,6.58496643,0.482829425,0.144477142,0.17576849,0.194388475,0.058621523,2,3.4,57196,38.3,225.8,6.18801,21323.79406,35,0
37107,0,148.5,71.08333333,6.50100146,0.476275547,0.13264,0.198084894,0.415356581,0.075389453,5,4,40433,51.7,223.5,0.603769398,16127.1973,105,108
39109,0,252.1,62.4,6.47724746,0.492590989,0.125736665,0.186147879,0.024034569,0.017369283,2,3.9,59922,46.6,248.6,1.762879,12155.23009,39,100
18015,0,54.1,60.5,6.47216967,0.502658121,0.13264,0.196204104,0.007949521,0.040940031,2,3.3,57092,51.5,212,0.397013215,10757.79026,56,82
13099,1,21.5,74.85,6.35553026,0.466673173,0.13264,0.190104421,0.513613741,0.023128721,6,4.6,34984,55.9,202.9,0.141244216,14245.1139,98,98
36085,0,8030.3,64.13333333,6.34123325,0.484618179,0.095306597,0.1618152,0.116981219,0.186669299,1,4.1,79719,42.4,304.1,4.044870976,29541.23412,140,140
12051,1,34,78.93333333,6.21814203,0.533328521,0.13264,0.137453075,0.120560208,0.543026278,3,6.1,44391,69.1,240.7,0.423377361,16420.56144,102,102
20125,0,55.1,66.76666667,6.15303861,0.495298879,0.13264,0.198910336,0.052957659,0.067092154,8,4.3,42479,40.4,206.5,1.533461217,9780.923031,92,98
17143,0,301.2,61.86666667,6.03941007,0.484533914,0.116021947,0.170611391,0.186528698,0.049152646,2,5.5,56478,36.6,240.5,2.650962634,20596.04535,74,106
47011,1,301,69.05,6.00895452,0.486212486,0.172749164,0.171231272,0.052076794,0.063386022,2,3.6,50427,48,225.8,1.812937,21323.79406,35,0
4003,0,21.3,68.65,5.90856781,0.50784886,0.172509269,0.223444032,0.046162341,0.35633825,2,5.6,49164,36.3,224,1.467154123,12384.44907,45,91
20209,1,1039,64.85,5.90457901,0.496128814,0.153891752,0.122674264,0.229694418,0.293193971,1,4.8,47084,53.5,206.5,7.892837553,9780.923031,146,139
21057,0,22.5,67.16666667,5.89188393,0.487310407,0.13264,0.218651449,0.029584022,0.014716924,10,4.5,33541,60.5,214.6,0.156475402,12721.18617,105,105
35029,0,8.5,70.33333333,5.88020601,0.502649919,0.13264,0.210825022,0.01748529,0.676250887,5,11.9,30570,63.5,213.8,0.468869844,25603.08924,74,99
13073,0,427.6,72.96666667,5.68618184,0.487863842,0.12561977,0.135024078,0.184346462,0.068681906,2,3.5,82184,32.3,202.9,2.126740641,14245.1139,98,98
22035,1,18.4,72.86666667,5.57843007,0.541566008,0.13264,0.147648146,0.686656246,0.024868552,11,10.3,27714,70.3,231.8,0.238594689,27859.50507,45,99
24033,1,1788.8,67.15,5.55679764,0.48140564,0.094214502,0.132628328,0.64422286,0.19057789,1,4.1,82445,39.2,306.1,7.523998307,14538.62924,74,0
22055,1,824.6,74.95,5.54917802,0.486642338,0.125326425,0.132081456,0.267775206,0.046449078,2,4.5,57821,42.7,231.8,8.23170324,27859.50507,45,139
24045,0,263.7,67.71666667,5.49080241,0.473811716,0.122457483,0.158903048,0.271030573,0.054324337,2,5.2,54313,44.4,306.1,0.853878999,14538.62924,74,0
6099,1,344.2,68.38333333,5.47107372,0.495286596,0.133937779,0.131533334,0.034558897,0.469856224,2,6.4,59616,50.3,243.8,4.989846562,19025.67213,54,143
55089,0,370.7,55.11666667,5.39894778,0.491783234,0.091511773,0.197460374,0.016579358,0.030601142,1,2.5,83014,23.6,238.3,2.039462,15567.01201,58,105
29141,0,34.4,65.01666667,5.32938564,0.500933294,0.13264,0.234404165,0.008841733,0.023872679,7,4.3,45276,60.8,236.3,0.405402017,10768.33814,99,99
21081,0,95.6,64.76666667,5.25188866,0.500736436,0.13264,0.137414912,0.009832411,0.027427252,1,4.3,53965,62.2,214.6,0.590301634,12721.18617,105,105
19149,1,29,57.73333333,5.20895941,0.49930265,0.13264,0.183741781,0.009244869,0.056545129,2,1.9,66360,40.8,193.1,0.938236361,14665.6651,105,105
28039,1,47.2,73.71666667,5.18157088,0.50556701,0.13264,0.144865979,0.079340206,0.031505155,6,6.4,47246,57.2,174.8,0.803859328,14895.22198,73,91
25005,1,991.3,59.25,5.15394913,0.484277209,0.147152061,0.169255809,0.057026144,0.084314087,1,4.3,66005,45,353.7,6.128765114,16555.90139,63,149
39107,1,88.3,60.48333333,5.14907807,0.504406846,0.13264,0.177860788,0.005102664,0.02075246,8,2.8,62782,54.8,248.6,0.6797626,12155.23009,107,146
27077,0,3.1,50.45,5.09035378,0.523150612,0.13264,0.242416179,0.00532198,0.014369345,12,3.8,52058,47.4,265,0.085056278,17609.14542,66,95
6031,1,110.1,71.68333333,5.08081611,0.54963466,0.105234993,0.102506507,0.072526195,0.549661086,2,7.7,58255,51.8,243.8,1.373722279,19025.67213,143,143
19011,0,36.4,57.53333333,5.05856259,0.498596053,0.13264,0.185905936,0.006785742,0.015014429,2,2.7,62799,42.4,193.1,0.958687259,14665.6651,105,105
1099,1,22.5,74,4.81201655,0.474913372,0.13264,0.202924004,0.412303603,0.016138985,11,6.2,39556,62.4,196.7,0.435315703,13629.40619,44,88
12083,1,209.1,76.9,4.79010677,0.479591752,0.170358106,0.289401823,0.13473083,0.136378157,2,4.3,44517,50.2,240.7,3.667487538,16420.56144,142,142
4019,1,106.7,75.1,4.78147697,0.492223357,0.153018123,0.19753665,0.041625564,0.375510672,2,4.5,53395,34.2,224,12.02555996,12384.44907,53,131
41051,0,1704.9,57.51666667,4.77461544,0.495371237,0.115433315,0.134354831,0.060789772,0.117486574,1,3.7,70756,26,271.5,11.81772,9345.177283,59,139
40125,0,88.2,69.66666667,4.73593974,0.478996684,0.18607851,0.163100758,0.030627829,0.05202328,3,3.7,48499,48.3,189.1,2.304005,15327.709,30,0
13197,1,23.9,72.31666667,4.62962963,0.49239612,0.13264,0.200095797,0.316968028,0.071727937,2,5.1,39114,61.2,202.9,0.115109832,14245.1139,98,98
47063,1,388,66.95,4.62948283,0.488159953,0.13264,0.184655175,0.044045904,0.119856278,2,3.8,44040,59,225.8,1.096813,21323.79406,35,0
10005,1,210.6,67.08333333,4.57297156,0.483156407,0.151683923,0.277273798,0.123103896,0.092897081,2,3.7,59821,45.1,252.3,1.659481105,18178.53196,77,0
6037,1,2419.6,65.68333333,4.44800814,0.492987594,0.098392185,0.136158978,0.089700201,0.486396343,1,4.7,67986,42,243.8,91.71263834,19025.67213,74,146
48113,1,2718,73.76666667,4.42965072,0.493518014,0.091841524,0.107345896,0.234823556,0.405024013,1,3.7,59838,43.9,199.9,48.06502,12206.45098,53,146
17141,0,70.5,58.88333333,4.39056982,0.496671445,0.13264,0.187479135,0.012351982,0.102841545,3,5,61794,43.7,240.5,0.747393549,20596.04535,74,106
12045,1,28.1,75.7,4.35908775,0.585313041,0.13264,0.215726305,0.170440485,0.046213808,2,4.4,45426,52.4,240.7,0.164680712,16420.56144,102,102
1027,1,23.1,69.86666667,4.30075634,0.489039548,0.13264,0.207231638,0.140715631,0.030131827,10,3.9,39201,60.8,196.7,0.274306544,13629.40619,44,88
13069,1,73.7,74.75,4.21101342,0.513772538,0.13264,0.137609357,0.285452394,0.119880259,8,4.5,39480,61.2,202.9,0.593992096,14245.1139,98,98
37191,1,221.7,71.05,4.20603132,0.486255355,0.15826626,0.164432689,0.323485979,0.123425938,2,4.3,41572,46.4,223.5,1.329379927,16127.1973,145,148
20055,1,28.2,63.66666667,4.17812281,0.514708694,0.13264,0.110185463,0.040588894,0.505312611,8,2.5,56206,50.8,206.5,1.747868886,9780.923031,143,138
29097,0,183.9,66.05,4.16673826,0.488436288,0.144625153,0.156362943,0.023541895,0.082678471,2,2.7,46596,47.3,236.3,2.40230267,10768.33814,99,99
48439,1,2094.7,73.45,4.16156389,0.489271348,0.095735542,0.112803253,0.175471514,0.292209191,1,3.5,66059,38.4,199.9,37.99125,12206.45098,49,149
1109,1,48.9,72.85,4.13929632,0.482872398,0.13264,0.149589058,0.376807247,0.024056632,5,4.5,37259,52.3,196.7,0.6888762,13629.40619,44,88
48507,1,9,78.98333333,4.11319513,0.505799883,0.13264,0.142869065,0.013185346,0.938746558,9,9.5,30076,69.3,199.9,0.2183521,12206.45098,49,0
47179,0,376.7,65.6,4.04632565,0.488534839,0.190588382,0.183224863,0.044694301,0.035729004,2,3.5,49242,40.2,225.8,2.184606,21323.79406,35,0
37195,1,220.6,70.48333333,4.00406529,0.473132404,0.148302744,0.182689829,0.404382788,0.107949174,3,6.1,44015,51.6,223.5,0.878591474,16127.1973,105,108
21039,0,26.9,67.41666667,3.99920016,0.493188011,0.13264,0.214420457,0.015091176,0.026619157,10,4.9,41249,55.1,214.6,0.112110549,12721.18617,105,105
30047,0,19.3,51.85,3.96319399,0.493454545,0.13264,0.220892562,0.005619835,0.045719008,6,4.3,44833,38.5,236.2,1.594645606,15471.40753,33,0
29069,0,59.1,68.73333333,3.94172553,0.478367264,0.13264,0.187200489,0.103898311,0.069673385,8,5.5,37331,61.9,236.3,0.585919224,10768.33814,99,99
12111,1,485.7,78.73333333,3.93958833,0.488823771,0.149345432,0.24134613,0.209916295,0.195489026,2,4.4,53377,47.6,240.7,3.271689408,16420.56144,142,142
13005,1,42.9,75.21666667,3.92296719,0.488869021,0.13264,0.160393384,0.166919982,0.087080912,9,3.8,38775,60.4,202.9,0.154173569,14245.1139,98,98
1067,1,30.8,74.26666667,3.87372803,0.48230577,0.13264,0.227206694,0.26282759,0.026730199,2,4.4,46027,53.3,196.7,0.355596332,13629.40619,44,88
8041,0,292.6,55.93333333,3.79058506,0.505311996,0.118542115,0.127564943,0.069305294,0.174575825,2,3.9,67923,26.5,262.5,11.15485385,8893.913525,43,143
39153,0,1312.6,61.06666667,3.77428833,0.48515089,0.134804528,0.179421979,0.150175857,0.022420366,2,4.7,58890,39,248.6,8.993765,12155.23009,39,100
19131,0,23,55.63333333,3.73517602,0.498438831,0.13264,0.211562116,0.006339294,0.014097833,9,1.9,59558,50,193.1,0.395147245,14665.6651,105,105
13253,1,37.1,75.3,3.68921185,0.478773301,0.13264,0.230667468,0.328923632,0.035117258,6,5.3,36869,54.1,202.9,0.11461361,14245.1139,98,98
38105,0,10.8,51.88333333,3.68305457,0.538698727,0.13264,0.095841584,0.046421499,0.079405941,8,2,79354,34.3,217.1,1.813829,19825.55225,42,0
30065,0,2.4,52.85,3.67249946,0.503547624,0.13264,0.265534294,0.007740271,0.033111159,7,4.3,43371,53,236.2,0.245180057,15471.40753,33,0
19041,0,29.4,57,3.63834819,0.491880501,0.13264,0.207264163,0.008925251,0.038056279,8,3.2,56338,40.6,193.1,0.603208028,14665.6651,105,105
29031,0,130.8,66.1,3.62131402,0.484946605,0.131829899,0.168615799,0.077635138,0.023732429,2,2.8,51962,41.4,236.3,1.56825941,10768.33814,99,99
46041,0,2.3,54.08333333,3.58037952,0.495765583,0.13264,0.094681572,0.005081301,0.048102981,12,8.8,41942,50,219.1,0.3814494,12401.84071,0,99
55065,0,26.6,57.31666667,3.57867112,0.506150615,0.13264,0.186738674,0.00630063,0.040264026,7,2.3,60711,48.7,238.3,0.3812538,15567.01201,58,105
8047,0,36.3,46,3.57079093,0.524750858,0.13264,0.169090018,0.012089528,0.073027283,1,2.5,72949,24.4,262.5,0.095647946,8893.913525,43,103
36055,0,1132.6,56.25,3.56854134,0.482663366,0.136966412,0.172462605,0.16240434,0.090325048,1,4.3,60240,33.7,304.1,6.306896216,29541.23412,140,140
5009,0,62.5,65.63333333,3.55653011,0.492075774,0.13264,0.206590181,0.004268943,0.026120598,8,3.5,44482,46.8,188.2,1.094370111,16422.7034,52,95
12121,1,60.3,74.95,3.54415329,0.514652305,0.13264,0.213663416,0.127831459,0.096309203,6,3.7,38525,57.8,240.7,0.450223047,16420.56144,102,102
46137,0,1.4,54.06666667,3.52858151,0.499270605,0.13264,0.09591539,0.004741065,0.045222465,7,5.1,32341,53.5,219.1,0.1771569,12401.84071,0,99
12105,1,334.9,78.66666667,3.48309575,0.490006483,0.155812991,0.202175396,0.161232414,0.23619615,2,4.1,51354,50.6,240.7,7.213278026,16420.56144,142,142
47041,1,61.5,67.46666667,3.44395742,0.499602741,0.13264,0.18368259,0.020011918,0.086056212,4,4.4,47420,62.3,225.8,0.3420778,21323.79406,35,0
48409,0,93.5,77.9,3.43226938,0.50307207,0.168253778,0.149806407,0.020106738,0.583887701,2,6.3,53559,53.2,199.9,1.218913,12206.45098,49,0
29186,0,36.4,65.58333333,3.43120711,0.506876118,0.13264,0.194823345,0.008497317,0.011795617,4,2.8,59043,51.3,236.3,0.35621531,10768.33814,99,99
28075,1,114.1,72.85,3.42662048,0.484631624,0.173984625,0.173559754,0.44136118,0.022212781,8,5,40077,43.3,174.8,2.496671053,14895.22198,73,131
1031,0,73.6,73.61666667,3.41591739,0.491648847,0.13264,0.169546707,0.177079119,0.075805737,5,3.9,55122,41.7,196.7,1.072616074,13629.40619,44,88
51181,0,25.3,69.66666667,3.39985218,0.493975904,0.13264,0.226753167,0.423231387,0.025486562,4,3.5,54663,48.5,231.8,0.0729663,12615.00326,98,98
55119,0,21.2,51.08333333,3.39640951,0.508230453,0.13264,0.191309034,0.004556143,0.022437782,6,3.1,56981,56.5,238.3,0.4669759,15567.01201,58,105
38049,0,2.9,52.13333333,3.37723742,0.517881706,0.13264,0.20409216,0.004298487,0.020976616,8,3.9,54795,44.2,217.1,0.2984224,19825.55225,42,0
47101,0,43.1,67.65,3.34420199,0.487588946,0.13264,0.209250372,0.020519609,0.023829224,4,4.4,40541,56.7,225.8,0.205301,21323.79406,35,0
6101,0,157.3,69.8,3.33508128,0.498125136,0.118472838,0.153935149,0.027260425,0.315328437,2,7.5,57879,45.9,243.8,0.878572022,19025.67213,54,103
25003,0,141.6,54.75,3.33371918,0.484273594,0.152903093,0.232674835,0.035275588,0.050669579,2,4,58375,38.8,353.7,1.372920231,16555.90139,63,149
48347,1,68.2,73.53333333,3.27567733,0.479052213,0.195994582,0.147387804,0.182952626,0.197288125,8,3.9,45357,45.9,199.9,1.197374,12206.45098,49,0
5031,0,136.4,69.05,3.22205581,0.48573113,0.1696144,0.138451335,0.162401665,0.051806408,2,3.1,45615,45,188.2,3.169760686,16422.7034,52,95
54079,0,160.5,65.1,3.21270962,0.491708126,0.13264,0.183268057,0.011396916,0.012049681,2,4.9,61995,44.6,231.6,1.757745,15296.01087,64,98
29181,0,22.4,66.73333333,3.20695553,0.496679352,0.13264,0.204014626,0.006044325,0.014924259,10,5.2,32802,62,236.3,0.266862778,10768.33814,99,99
51820,0,1396.8,64.05,3.19804355,0.477373166,0.13264,0.179512109,0.128690118,0.082729362,2,3.2,47117,46.2,231.8,0.2550327,12615.00326,98,98
37035,0,387.1,68,3.11349396,0.488358168,0.136550437,0.178611048,0.08954189,0.099261276,2,3.5,53738,45.4,223.5,1.711255227,16127.1973,145,148
54031,0,24.1,61.96666667,3.08908046,0.50323049,0.13264,0.218874773,0.034119782,0.047767695,6,5.5,43573,66.4,231.6,0.4271715,15296.01087,64,98
13163,1,32.2,72.76666667,3.06372549,0.482631238,0.13264,0.182696047,0.528710305,0.037783539,7,5.3,38274,66.2,202.9,0.21268647,14245.1139,98,98
48365,0,29.7,73.2,3.05823209,0.494902367,0.13264,0.191722827,0.15936582,0.088085364,6,4.2,51192,49.8,199.9,0.4217988,12206.45098,49,0
28151,1,70.6,72.23333333,3.03896313,0.463551029,0.13264,0.158444844,0.723697934,0.017198145,8,7.1,33991,52,174.8,1.4937861,14895.22198,73,91
49021,0,14,56.48333333,3.03548525,0.499535765,0.13264,0.12695405,0.007484604,0.087977262,5,3.6,51393,32.4,199.9,0.901536,16163.37457,44,102
26017,0,243.7,56.06666667,3.02343867,0.491402288,0.133194769,0.203949078,0.01871578,0.054222838,2,4.8,50576,45.1,249.7,1.497102766,17955.92948,84,137
32019,0,26,59.08333333,2.96758927,0.511396216,0.13264,0.211672162,0.013546445,0.177376003,5,5.4,59732,45.4,185.8,0.809240204,14849.41022,50,102
12129,1,50.8,75.68333333,2.96563729,0.533778996,0.13264,0.156680324,0.131018761,0.03767598,2,3.1,58203,48,240.7,0.330716443,16420.56144,102,102
47165,1,303.4,67.75,2.94869973,0.488263362,0.150617957,0.158504721,0.079343197,0.050745663,1,2.8,66171,41.2,225.8,3.17904,21323.79406,35,139
22111,1,25.9,72.38333333,2.90905836,0.495118674,0.13264,0.205553068,0.252037618,0.045902373,2,5.7,43584,61.5,231.8,0.757115162,27859.50507,45,99
48063,1,63.3,72.01666667,2.90018529,0.485613443,0.13264,0.185222128,0.166730607,0.25665618,6,4.9,43714,51.2,199.9,0.237485,12206.45098,49,0
32011,0,0.5,54.25,2.89017341,0.528207688,0.13264,0.162755866,0.009985022,0.135297054,8,2.7,70036,45.8,185.8,0.029044369,14849.41022,50,102
8063,0,3.8,59.68333333,2.86176434,0.500069803,0.13264,0.19335474,0.008097166,0.189864582,11,2,48342,49.2,262.5,0.111930443,8893.913525,43,103
12075,1,36.5,76.51666667,2.82514378,0.488177582,0.13264,0.247804758,0.093818985,0.085871965,6,3.8,39037,56.8,240.7,0.415369501,16420.56144,102,102
29009,0,45.7,65.46666667,2.81119982,0.505684668,0.13264,0.205874157,0.006074792,0.099899682,6,3,42457,58.7,236.3,0.714621122,10768.33814,99,99
5055,0,72.9,68.41666667,2.80762002,0.491759515,0.13264,0.159779371,0.01831219,0.029233315,5,3.5,46512,56.9,188.2,1.323434506,16422.7034,52,95
12133,1,42.7,75.2,2.80214425,0.536575563,0.13264,0.175361736,0.148593248,0.037017685,6,3.8,39225,60.3,240.7,0.253480333,16420.56144,102,102
